"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AA2","AY1","AY2","AZ1","AZ2","CALL_SIGN","CIG","DEW","EQD","GA1","GA2","GA3","GE1","GF1","IA1","KA1","KA2","MA1","MD1","ME1","MW1","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","VIS","WND"
"42367099999","2019-11-09T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"4,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0179,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0300,1","120,N,+0158,1",,"9,9,999,9,+007,1",,"44,1","V020","SYN004BUFR","FM-12","10150,1","4","+0197,1","002000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-09T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0142,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+005,1",,,"V020","SYN004BUFR","FM-12","10122,1","4","+0300,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2019-11-10T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0146,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0304,1","120,N,+0164,1",,"9,9,999,9,+010,1",,,"V020","SYN004BUFR","FM-12","10160,1","4","+0205,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-10T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0099,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10133,1","4","+0295,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-11T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0142,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0298,1","120,N,+0152,1",,"9,9,999,9,+001,1",,"10,1","V020","SYN004BUFR","FM-12","10161,1","4","+0195,1","002000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-11T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0110,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-015,1",,,"V020","SYN004BUFR","FM-12","10119,1","4","+0287,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-12T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0160,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0296,1","120,N,+0140,1",,"9,9,999,9,-002,1",,"10,1","V020","SYN004BUFR","FM-12","10160,1","4","+0180,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-12T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0120,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+017,1",,,"V020","SYN004BUFR","FM-12","10136,1","4","+0287,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-13T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"4,1,03,1","2,1,03,1",,,"99999","22000,1,9,9","+0160,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0294,1","120,N,+0138,1",,"9,9,999,9,+017,1",,"10,1","V020","SYN004BUFR","FM-12","10178,1","4","+0175,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-13T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0114,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10147,1","4","+0285,1","002000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-14T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0160,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,"120,M,+0288,1","120,N,+0138,1",,"9,9,999,9,+008,1",,"10,1","V020","SYN004BUFR","FM-12","10186,1","4","+0170,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-14T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0109,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,,,,"9,9,999,9,+009,1",,,"V020","SYN004BUFR","FM-12","10156,1","4","+0290,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-15T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0150,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0294,1","120,N,+0126,1",,"9,9,999,9,-001,1",,"10,1","V020","SYN004BUFR","FM-12","10185,1","4","+0165,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-15T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0114,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-010,1",,,"V020","SYN004BUFR","FM-12","10146,1","4","+0285,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-16T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0167,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,"120,M,+0290,1","120,N,+0156,1",,"9,9,999,9,-021,1",,"10,1","V020","SYN004BUFR","FM-12","10163,1","4","+0185,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-16T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0123,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-002,1",,,"V020","SYN004BUFR","FM-12","10144,1","4","+0285,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-17T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0146,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0288,1","120,N,+0168,1",,"9,9,999,9,+000,1",,,"V020","SYN004BUFR","FM-12","10162,1","4","+0195,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-17T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0091,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-009,1",,,"V020","SYN004BUFR","FM-12","10134,1","4","+0292,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-18T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0130,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0296,1","120,N,+0158,1",,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10174,1","4","+0190,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-18T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0081,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+010,1",,,"V020","SYN004BUFR","FM-12","10145,1","4","+0276,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-19T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,03,1","0,1,03,1","99999","22000,1,9,9","+0139,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0280,1","120,N,+0132,1",,"9,9,999,9,-011,1",,,"V020","SYN004BUFR","FM-12","10163,1","4","+0185,1","002000,1,9,9","230,1,N,0010,1"
"42367099999","2019-11-19T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0102,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-009,1",,,"V020","SYN004BUFR","FM-12","10156,1","4","+0266,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-20T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0133,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0270,1","120,N,+0114,1",,"9,9,999,9,+003,1",,"10,1","V020","SYN004BUFR","FM-12","10167,1","4","+0155,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-20T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0087,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-007,1",,,"V020","SYN004BUFR","FM-12","10149,1","4","+0270,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-21T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0139,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0274,1","120,N,+0114,1",,"9,9,999,9,+021,1",,"10,1","V020","SYN004BUFR","FM-12","10189,1","4","+0150,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-21T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0110,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+010,1",,,"V020","SYN004BUFR","FM-12","10159,1","4","+0262,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2019-11-22T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0138,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,"120,M,+0274,1","120,N,+0118,1",,"9,9,999,9,+010,1",,"10,1","V020","SYN004BUFR","FM-12","10199,1","4","+0156,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-23T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0150,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0270,1","120,N,+0126,1",,"9,9,999,9,-010,1",,"10,1","V020","SYN004BUFR","FM-12","10188,1","4","+0170,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-23T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0099,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,-011,1",,,"V020","SYN004BUFR","FM-12","10158,1","4","+0275,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-24T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0135,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0280,1","120,N,+0166,1",,"9,9,999,9,-013,1",,,"V020","SYN004BUFR","FM-12","10173,1","4","+0195,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-24T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0180,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,,,,"9,9,999,9,-011,1",,,"V020","SYN004BUFR","FM-12","10119,1","4","+0296,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-25T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","99999,9,9,9","+0139,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0300,1","120,N,+0158,1",,"9,9,999,9,+009,1",,,"V020","SYN004BUFR","FM-12","10183,1","4","+0187,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-25T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0150,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+016,1",,,"V020","SYN004BUFR","FM-12","10164,1","4","+0256,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2019-11-26T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0150,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0266,1","120,N,+0128,1",,"9,9,999,9,+013,1",,"10,1","V020","SYN004BUFR","FM-12","10198,1","4","+0160,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-11-26T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0158,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-014,1",,,"V020","SYN004BUFR","FM-12","10149,1","4","+0285,1","004000,1,9,9","360,1,N,0010,1"
"42367099999","2019-11-27T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0164,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0290,1","120,N,+0138,1",,"9,9,999,9,-011,1",,"10,1","V020","SYN004BUFR","FM-12","10185,1","4","+0195,1","001000,1,9,9","140,1,N,0010,1"
"42367099999","2019-11-27T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0151,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+018,1",,,"V020","SYN004BUFR","FM-12","10167,1","4","+0276,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2019-11-28T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0166,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0280,1","120,N,+0168,1",,"9,9,999,9,+009,1",,"10,1","V020","SYN004BUFR","FM-12","10193,1","4","+0202,1","002000,1,9,9","140,1,N,0010,1"
"42367099999","2019-11-28T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0151,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-011,1",,,"V020","SYN004BUFR","FM-12","10156,1","4","+0287,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2019-11-29T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","99999,9,9,9","+0163,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0296,1","120,N,+0164,1",,"9,9,999,9,+000,1",,,"V020","SYN004BUFR","FM-12","10194,1","4","+0190,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-29T12:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,9","+0170,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+002,1",,,"V020","SYN004BUFR","FM-12","10161,1","4","+0206,1","004000,1,9,9","230,1,N,0010,1"
"42367099999","2019-11-30T03:00:00","4","FM-12","99999","V020",,,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0167,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0210,1","120,N,+0140,1",,"9,9,999,9,+003,1",,"10,1","V020","SYN004BUFR","FM-12","10198,1","4","+0175,1","002000,1,9,9","320,1,N,0010,1"
"42367099999","2019-11-30T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0153,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10179,1","4","+0246,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-12-01T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0150,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0250,1","120,N,+0128,1",,"9,9,999,9,-001,1",,,"V020","SYN004BUFR","FM-12","10190,1","4","+0160,1","004000,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-01T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0136,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+001,1",,,"V020","SYN004BUFR","FM-12","10172,1","4","+0242,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-12-02T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0133,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0248,1","120,N,+0132,1",,"9,9,999,9,-006,1",,"10,1","V020","SYN004BUFR","FM-12","10192,1","4","+0157,1","002000,1,9,9","320,1,N,0010,1"
"42367099999","2019-12-02T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0097,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-003,1",,,"V020","SYN004BUFR","FM-12","10170,1","4","+0225,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-12-03T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0110,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0230,1","120,N,+0094,1",,"9,9,999,9,+010,1",,"10,1","V020","SYN004BUFR","FM-12","10203,1","4","+0140,1","002000,1,9,9","320,1,N,0010,1"
"42367099999","2019-12-03T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0099,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+005,1",,,"V020","SYN004BUFR","FM-12","10175,1","4","+0225,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-12-04T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0099,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0230,1","120,N,+0086,1",,"9,9,999,9,+011,1",,"10,1","V020","SYN004BUFR","FM-12","10214,1","4","+0135,1","002000,1,9,9","230,1,N,0010,1"
"42367099999","2019-12-04T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0048,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10186,1","4","+0236,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2019-12-05T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0105,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,"120,M,+0246,1","120,N,+0078,1",,"9,9,999,9,+017,1",,"10,1","V020","SYN004BUFR","FM-12","10232,1","4","+0125,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-05T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0069,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+013,1",,,"V020","SYN004BUFR","FM-12","10193,1","4","+0225,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2019-12-06T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0113,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0230,1","120,N,+0088,1",,"9,9,999,9,+003,1",,"10,1","V020","SYN004BUFR","FM-12","10235,1","4","+0125,1","000500,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-06T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0052,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-001,1",,,"V020","SYN004BUFR","FM-12","10198,1","4","+0237,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2019-12-07T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0137,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0244,1","120,N,+0124,1",,"9,9,999,9,-010,1",,"10,1","V020","SYN004BUFR","FM-12","10223,1","4","+0145,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-07T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0124,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,,,,"9,9,999,9,-012,1",,,"V020","SYN004BUFR","FM-12","10185,1","4","+0242,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2019-12-08T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0123,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0248,1","120,N,+0122,1",,"9,9,999,9,+000,1",,"10,1","V020","SYN004BUFR","FM-12","10224,1","4","+0135,1","002000,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-09T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0115,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0254,1","120,N,+0098,1",,"9,9,999,9,-010,1",,"10,1","V020","SYN004BUFR","FM-12","10214,1","4","+0126,1","002000,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-09T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0100,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+006,1",,,"V020","SYN004BUFR","FM-12","10175,1","4","+0237,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2019-12-10T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0098,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0248,1","120,N,+0086,1",,"9,9,999,9,-019,1",,"10,1","V020","SYN004BUFR","FM-12","10196,1","4","+0115,1","002000,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-10T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0076,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-017,1",,,"V020","SYN004BUFR","FM-12","10157,1","4","+0232,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2019-12-11T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","22000,1,9,9","+0098,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0240,1","120,N,+0088,1",,"9,9,999,9,-009,1",,"10,1","V020","SYN004BUFR","FM-12","10187,1","4","+0110,1","001000,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-11T12:00:00","4","FM-12","99999","V020","01,9999,9,9",,,,"0,1,06,1","0,1,06,1","99999","22000,1,9,9","+0111,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-010,1",,,"V020","SYN004BUFR","FM-12","10147,1","4","+0222,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2019-12-12T03:00:00","4","FM-12","99999","V020","01,9999,9,9",,"0,1,03,1","0,1,03,1",,,"99999","99999,9,9,9","+0119,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0240,1","120,N,+0106,1",,"9,9,999,9,-011,1",,"10,1","V020","SYN004BUFR","FM-12","10175,1","4","+0130,1","002000,1,9,9","360,1,N,0000,1"
"42367099999","2019-12-12T12:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,9","+0137,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,-009,1",,,"V020","SYN004BUFR","FM-12","10139,1","4","+0206,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2019-12-13T03:00:00","4","FM-12","99999","V020",,,"0,1,03,1","0,1,03,1",,,"99999","99999,9,9,9","+0167,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0210,1","120,N,+0166,1",,"9,9,999,9,-002,1",,"10,1","V020","SYN004BUFR","FM-12","10170,1","4","+0175,1","002000,1,9,9","140,1,N,0010,1"
